# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sun Jul  9 02:15:20 EDT 2017, 0.510, 120, 22, 8, 29, 562, 1, 25, 2, 27, 1.237, 1.273
Sun Jul  9 02:20:27 EDT 2017, 0.010, 140, 27, 4, 18, 412, 11, 45, 17, 47, 2.060, 1.943
Sun Jul  9 02:25:34 EDT 2017, 0.010, 139, 29, 8, 28, 307, 3, 41, 17, 48, 1.240, 1.267
Sun Jul  9 02:30:05 EDT 2017, 0.510, 159, 24, 4, 17, 457, 13, 21, 2, 28, 1.320, 1.433
Sun Jul  9 02:35:12 EDT 2017, 0.760, 129, 22, 6, 12, 382, 18, 31, 24, 18, 1.630, 1.873
Sun Jul  9 02:43:50 EDT 2017, 0.260, 149, 27, 2, 23, 532, 8, 11, 9, 38, 1.223, 1.223
Sun Jul  9 02:48:56 EDT 2017, 0.380, 124, 23, 9, 9, 570, 1, 26, 20, 13, 1.117, 1.257
Sun Jul  9 02:54:08 EDT 2017, 0.880, 144, 28, 5, 20, 420, 11, 46, 5, 33, 2.140, 2.263
Sun Jul  9 02:59:10 EDT 2017, 0.630, 134, 25, 7, 25, 495, 15, 16, 28, 43, 1.837, 1.830
Sun Jul  9 03:04:17 EDT 2017, 0.130, 154, 20, 3, 14, 345, 6, 36, 13, 23, 1.273, 1.250
Sun Jul  9 03:09:24 EDT 2017, 0.190, 126, 26, 5, 16, 364, 5, 19, 18, 46, 1.220, 1.263
Sun Jul  9 03:14:21 EDT 2017, 0.690, 146, 21, 9, 27, 514, 14, 39, 3, 26, 2.060, 2.157
Sun Jul  9 03:19:28 EDT 2017, 0.940, 136, 24, 3, 21, 439, 19, 29, 26, 16, 1.840, 1.847
Sun Jul  9 03:24:39 EDT 2017, 0.440, 156, 29, 7, 10, 589, 9, 49, 11, 36, 1.840, 1.953
Sun Jul  9 03:29:46 EDT 2017, 0.320, 131, 20, 4, 19, 551, 2, 34, 15, 11, 1.277, 1.260
Sun Jul  9 03:34:18 EDT 2017, 0.820, 151, 25, 8, 8, 401, 12, 14, 0, 31, 1.237, 1.280
Sun Jul  9 03:42:50 EDT 2017, 0.570, 121, 27, 2, 13, 476, 16, 44, 22, 41, 3.653, 3.920
Sun Jul  9 03:48:02 EDT 2017, 0.070, 141, 22, 6, 24, 326, 7, 24, 7, 21, 1.247, 1.297
Sun Jul  9 03:53:03 EDT 2017, 0.100, 120, 21, 7, 23, 410, 14, 12, 10, 34, 1.247, 1.243
Sun Jul  9 03:58:10 EDT 2017, 0.600, 140, 26, 3, 12, 560, 4, 32, 25, 14, 1.253, 1.243
Sun Jul  9 04:02:47 EDT 2017, 0.850, 130, 29, 9, 18, 335, 9, 22, 2, 24, 1.260, 1.267
Sun Jul  9 04:07:44 EDT 2017, 0.350, 150, 24, 5, 29, 485, 18, 42, 17, 44, 3.157, 3.387
Sun Jul  9 04:17:48 EDT 2017, 0.470, 135, 25, 6, 15, 523, 11, 37, 14, 29, 1.550, 1.843
Sun Jul  9 04:23:04 EDT 2017, 0.970, 155, 20, 2, 26, 373, 2, 17, 29, 49, 1.280, 1.283
Sun Jul  9 04:27:56 EDT 2017, 0.720, 125, 23, 8, 21, 598, 6, 47, 6, 39, 1.960, 1.953
Sun Jul  9 04:32:43 EDT 2017, 0.220, 145, 28, 4, 10, 448, 16, 27, 21, 19, 1.597, 1.573
Sun Jul  9 04:41:11 EDT 2017, 0.160, 132, 24, 2, 11, 429, 15, 45, 12, 32, 2.350, 2.167
Sun Jul  9 04:46:23 EDT 2017, 0.660, 152, 29, 6, 22, 579, 5, 25, 27, 12, 1.247, 1.380
Sun Jul  9 04:51:30 EDT 2017, 0.910, 122, 27, 4, 28, 354, 10, 35, 4, 22, 1.553, 1.560
Sun Jul  9 04:56:32 EDT 2017, 0.410, 142, 22, 8, 17, 504, 19, 15, 19, 42, 1.647, 1.753
Sun Jul  9 05:01:19 EDT 2017, 0.290, 127, 28, 3, 25, 467, 12, 20, 8, 27, 1.270, 1.300
Sun Jul  9 05:06:21 EDT 2017, 0.790, 147, 23, 7, 14, 317, 3, 40, 23, 47, 1.257, 1.330
Sun Jul  9 05:11:28 EDT 2017, 0.540, 137, 21, 5, 8, 542, 8, 10, 1, 37, 1.253, 1.257
Sun Jul  9 05:16:30 EDT 2017, 0.040, 157, 26, 9, 19, 392, 17, 30, 16, 17, 1.263, 1.267
Sun Jul  9 05:21:37 EDT 2017, 0.050, 129, 24, 4, 13, 490, 8, 26, 0, 49, 1.563, 1.560
Sun Jul  9 05:26:44 EDT 2017, 0.550, 149, 29, 8, 24, 340, 17, 46, 15, 29, 2.180, 2.137
Sun Jul  9 05:31:10 EDT 2017, 0.800, 139, 26, 2, 19, 565, 13, 16, 8, 19, 1.447, 1.363
Sun Jul  9 05:35:47 EDT 2017, 0.300, 159, 21, 6, 8, 415, 3, 36, 23, 39, 1.233, 1.223
Sun Jul  9 05:40:44 EDT 2017, 0.430, 134, 27, 5, 22, 378, 5, 41, 4, 14, 1.287, 1.270
Sun Jul  9 05:45:51 EDT 2017, 0.930, 154, 22, 9, 11, 528, 15, 21, 19, 34, 1.850, 1.837
Sun Jul  9 05:50:58 EDT 2017, 0.680, 124, 20, 3, 16, 303, 10, 31, 11, 44, 1.847, 1.947
Sun Jul  9 05:56:10 EDT 2017, 0.180, 144, 25, 7, 27, 453, 1, 11, 26, 24, 1.190, 1.293
Sun Jul  9 06:00:47 EDT 2017, 0.240, 137, 22, 9, 26, 471, 9, 33, 6, 46, 1.663, 1.770
Sun Jul  9 06:05:39 EDT 2017, 0.740, 157, 27, 5, 15, 321, 19, 13, 21, 26, 1.367, 1.357
Sun Jul  9 06:16:27 EDT 2017, 0.990, 127, 29, 7, 9, 546, 14, 43, 13, 16, 300.000, 300.000
Sun Jul  9 06:20:54 EDT 2017, 0.490, 147, 24, 3, 20, 396, 4, 23, 28, 36, 1.253, 1.283
Sun Jul  9 06:26:00 EDT 2017, 0.360, 122, 26, 8, 12, 434, 7, 18, 2, 11, 1.253, 1.300
Sun Jul  9 06:35:13 EDT 2017, 0.860, 142, 21, 4, 23, 584, 16, 38, 17, 31, 3.117, 3.347
Sun Jul  9 06:39:55 EDT 2017, 0.610, 132, 23, 6, 29, 359, 11, 28, 9, 41, 1.650, 1.850
Sun Jul  9 06:45:02 EDT 2017, 0.110, 152, 28, 2, 18, 509, 2, 48, 24, 21, 1.250, 1.247
Sun Jul  9 06:50:03 EDT 2017, 0.080, 131, 27, 3, 9, 593, 18, 39, 24, 32, 2.367, 2.467
Sun Jul  9 06:55:10 EDT 2017, 0.580, 151, 22, 7, 20, 443, 8, 19, 9, 12, 1.270, 1.273
Sun Jul  9 07:00:07 EDT 2017, 0.830, 121, 24, 5, 25, 518, 4, 49, 16, 22, 1.253, 1.267
Sun Jul  9 07:05:14 EDT 2017, 0.330, 141, 29, 9, 14, 368, 13, 29, 1, 42, 1.550, 1.587
Sun Jul  9 07:10:15 EDT 2017, 0.460, 126, 20, 2, 28, 331, 16, 14, 27, 27, 1.520, 1.560
Sun Jul  9 07:15:32 EDT 2017, 0.960, 146, 25, 6, 17, 481, 6, 34, 12, 47, 1.843, 1.857
Sun Jul  9 07:20:34 EDT 2017, 0.710, 136, 28, 4, 11, 406, 1, 24, 20, 37, 1.247, 1.273
Sun Jul  9 07:25:31 EDT 2017, 0.210, 156, 23, 8, 22, 556, 11, 44, 5, 17, 1.553, 1.573
Sun Jul  9 07:30:17 EDT 2017, 0.150, 123, 28, 6, 21, 537, 19, 22, 29, 30, 1.543, 1.507
Sun Jul  9 07:35:14 EDT 2017, 0.650, 143, 23, 2, 10, 387, 10, 42, 14, 10, 1.253, 1.247
Sun Jul  9 07:40:16 EDT 2017, 0.900, 133, 21, 8, 15, 462, 5, 12, 22, 20, 1.257, 1.263
Sun Jul  9 07:49:24 EDT 2017, 0.400, 153, 26, 4, 26, 312, 14, 32, 7, 40, 1.607, 1.603
Sun Jul  9 07:54:41 EDT 2017, 0.270, 138, 22, 7, 18, 350, 17, 47, 25, 25, 1.850, 2.037
Sun Jul  9 07:59:33 EDT 2017, 0.770, 158, 27, 3, 29, 500, 7, 27, 10, 45, 1.553, 1.627
Sun Jul  9 08:02:19 EDT 2017, 0.520, 128, 25, 9, 24, 425, 3, 37, 18, 35, 1.230, 1.247
Sun Jul  9 08:05:20 EDT 2017, 0.020, 148, 20, 5, 13, 575, 12, 17, 3, 15, 1.243, 1.267
Sun Jul  9 08:07:21 EDT 2017, 0.010, 124, 25, 2, 25, 553, 5, 28, 20, 36, 1.350, 1.253
Sun Jul  9 08:09:17 EDT 2017, 0.510, 144, 20, 6, 14, 403, 15, 48, 5, 16, 1.660, 1.633
Sun Jul  9 08:10:23 EDT 2017, 0.760, 134, 22, 4, 8, 478, 10, 18, 28, 26, 1.260, 1.337
Sun Jul  9 08:11:29 EDT 2017, 0.260, 154, 27, 8, 19, 328, 1, 38, 13, 46, 1.267, 1.223
